name,link,imageURL,ingredients,time,portion,viewNumber,reviewNumber
닭다리살 마늘구이! 입에 달달~살살 녹아요~,https://www.10000recipe.com/recipe/6958589,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/18/8588bea3265761d93aaf1ba92204df191_m.jpg,"닭다리살, 다진마늘, 밀가루, 식용유, 미림, 설탕, 진간장",60,3,54000,47
연어 간장조림,https://www.10000recipe.com/recipe/6831097,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/03/3d5b4f02f3a232dd240b67da4d2917371_m.jpg,"연어, 정종, 소금, 후추, 간장, 올리고당, 물, 참기름, 마늘, 양파, 쪽파",30,2,195000,106
쉬운 나물반찬#3♥콩나물 볶음~~,https://www.10000recipe.com/recipe/6927024,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/22/40caba2f9efbb94c0b356f8a9e5d5ca81_m.jpg,"콩나물
1봉, 고춧가루, 간장, 설탕, 파, 마늘, 들기름, 물",10,2,95000,124
"[부침개/전요리] 향긋한 ""두부참치깻잎전""♪",https://www.10000recipe.com/recipe/6851808,https://recipe1.ezmember.co.kr/img/icon_vod.png,"깻잎, 참치캔, 두부, 양파, 당근, 부침가루, 계란, 소금, 참기름, 후추",30,4,208000,93
매콤 칼칼 우삼겹살 두부조림 혼밥 안주로 최고 ,https://www.10000recipe.com/recipe/6919514,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/22/587ffbbe27e6ea5f2ff042f4bcea293f1_m.jpg,"두부, 우삼겹살, 된장, 양파, 대파, 풋고추, 물, 식용유, 매운, 고추장, 간장, 맛술, 된장, 다진마늘",30,6,91000,74
닭다리살활용 콩나물 닭 불고기 레시피^^ 닭콩불 만드는법!,https://www.10000recipe.com/recipe/6895963,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/16/ea89e4c8fc2bcdb86f0a09e7fae2a4591_m.jpg,"닭다리살, 청주, 콩나물, 깻잎, 양파, 대파, 고추장, 고춧가루, 간장, 굴소스, 다진마늘, 매실청, 설탕, 후춧가루",30,3,48000,17
밑반찬이긴한데 소주랑 찰떡궁합..♥ 미역초무침 ,https://www.10000recipe.com/recipe/6885108,https://recipe1.ezmember.co.kr/img/icon_vod.png,"건미역
불린미역, 소금, 채, 편, 고추장, 고춧가루, 양조간장, 식초, 매실액, 설탕, 다진마늘, 깨, 참기름",30,2,165000,69
에어프라이어 간단 빵빵한 빵 도시락 모닝빵 요리,https://www.10000recipe.com/recipe/6909680,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/02/47be3602987b74150d572b1f87a075921_m.jpg,"모닝빵, 비엔나소시지, 스틱, 홍, 아몬드, 달걀, 마요네즈, 설탕, 우유",20,2,55000,28
닭 가슴살 양파 볶음,https://www.10000recipe.com/recipe/6916469,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/26/7f72452227cf7928d6dc0d86ede6b5441_m.jpg,"양파, 닭가슴살, 청양고추, 홍고추, 참기름, 후추, 통깨, 소금, 굴소스, 간장",15,2,64000,23
"우아한 브런치, 크림소스를 곁들인 시금치 롤 (Spinach roll with cream sauce)",https://www.10000recipe.com/recipe/6858483,https://recipe1.ezmember.co.kr/cache/recipe/2016/10/16/230c226cb756d7518aa6e39d6a92e94b1_m.jpg,"시금치, 대파, 버터, 소금, 후추, 식빵, 슬라이스치즈, 올리브유, 양송이버섯, 우유, 생크림, 소금, 후추, 넛맥, 토마토소스, 그라나파다노, 파슬리",30,2,17000,6
초간단 삼겹살덮밥만들기 간장베이스라 아이도잘먹어요,https://www.10000recipe.com/recipe/6969154,https://recipe1.ezmember.co.kr/cache/recipe/2021/11/17/cdcf25a3ff6c70633cc5b5263bcc5df31_m.jpg,"돼지고기, 양파, 진간장, 맛술, 물, 설탕, 올리고당, 다진마늘, 후추가루",15,2,8793,4
"김치 스팸주먹밥 만드는 법, 아이 도시락 메뉴로 최고에요 :",https://www.10000recipe.com/recipe/6865727,https://recipe1.ezmember.co.kr/cache/recipe/2017/02/22/b2aeaa190b8b2251e76162bef70371b71_m.jpg,"스팸
2조각, 도시락, 신김치, 쌀밥, 달걀, 참기름, 소금, 통깨",15,1,117000,76
초간단! 베이글 시나몬 러스크 만들기｜효썸,https://www.10000recipe.com/recipe/6898181,https://recipe1.ezmember.co.kr/img/icon_vod.png,"베이글, 무염버터, 설탕, 계피가루",30,4,16000,15
어묵파프리카 간장조림,https://www.10000recipe.com/recipe/6776644,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/18/172dbefdec808f91521572adae34d3f11_m.jpg,"사각어묵, 빨강파프리카, 노랑파프리카, 통깨, 간장, 다진마늘, 미림, 올리고당, 물, 오일, 후춧가루",30,3,23000,21
너무나 간단한 KFC 비스켓 이제는 집에서 만들어 먹어보아요 ,https://www.10000recipe.com/recipe/6872953,https://recipe1.ezmember.co.kr/img/icon_vod.png,"박력분, 설탕, 베이킹파우더, 우유, 소금, 버터",60,3,11000,14
삼겹살 순두부 짜글이,https://www.10000recipe.com/recipe/6860647,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/14/9035f79e1eba76db7ff04c015dc9d0e31_m.jpg,"삼겹살, 순두부, 양파, 대파, 청양고추, 홍고추, 다진마늘, 다진생강, 고추장, 고춧가루, 설탕, 청주, 맛술, 참기름, 후춧가루, 간장
진/양조간장, 물",30,2,169000,136
맛남의광장 백종원의 양송이칠리탕수 만들기 ♥,https://www.10000recipe.com/recipe/6960485,https://recipe1.ezmember.co.kr/img/icon_vod.png,"양송이버섯, 튀김가루, 식용유, 당근, 피망, 양파, 다진마늘, 설탕, 물, 케찹, 물엿, 스리라차소스, 진간장, 식용유",30,3,14000,2
간단밑반찬 닭가슴살장조림 만들기,https://www.10000recipe.com/recipe/6952439,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/31/ab0447b2c12c89833f1a70968b0f6adf1_m.jpg,"닭가슴살, 삶은계란, 꽈리고추, 깐마늘, 대파, 진간장, 물, 맛술, 설탕, 올리고당, 생강가루",30,5,69000,30
♥[신혼밥상] 참치마요김밥말이,https://www.10000recipe.com/recipe/6919794,https://recipe1.ezmember.co.kr/img/icon_vod.png,"참치캔, 밥, 도시락, 단무지, 마요네즈, 설탕, 간장, 통깨, 후춧가루",20,2,96000,52
감기 예방에 좋은 파 육수로 영양듬북 두부 달걀국,https://www.10000recipe.com/recipe/6878310,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/21/bc8771ca269775e38519cc0a10ba02041_m.jpg,"달걀, 두부, 대파(대), 참치액, 들기름, 후추, 깨소금",15,2,17000,17
"아침에 후딱 끓여 내는 들깨 두부탕, 두부 들깨탕",https://www.10000recipe.com/recipe/6918196,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/65b4590c0b415a89f19507da79e5be8f1_m.jpg,"두부
찌개용, 팽이버섯, 대파, 다진마늘, 된장, 국간장, 들깨가루, 다시마",15,2,40000,19
색에 향까지도 고운 말차 마들렌,https://www.10000recipe.com/recipe/6859356,https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/74d967e0b1eae8e2aea627f7558404b11_m.jpg,"박력분, 소금, 베이킹파우더, 말차가루, 설탕, 버터, 달걀
마들렌",30,4,13000,12
오삼불고기 - 센불에서 볶아주면 불맛 제대로 오삼불고기레시피,https://www.10000recipe.com/recipe/6854567,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/13/71cd803dfeeaecd1b33fa10965ea838f1_m.jpg,"오징어, 삼겹살, 양파, 깻잎, 대파, 설탕, 고춧가루, 간장, 다진마늘, 고추장, 매실액, 후추, 참기름",30,3,462000,496
까르보나라 떡볶이 떡국떡으로 만들기~,https://www.10000recipe.com/recipe/6842043,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/24/079eedf59c483097b948acb15dc5c7011_m.jpg,"떡국떡, 양파, 마늘, 베이컨, 우유, 버터, 밀가루, 소금, 후추",60,2,91000,75
가토 쇼콜라 초콜릿 케이크,https://www.10000recipe.com/recipe/6925847,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/02/017639df40db52e57b18d3417b6d06e11_m.jpg,"버터, 초콜릿, 노른자, 설탕, 생크림, 박력분, 코코아, 흰자, 설탕",60,4,5714,2
<간단 밑반찬>새송이버섯조림,https://www.10000recipe.com/recipe/6920849,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/18/40621799e62f0923a4d585919fd38cf41_m.jpg,"꼬마, 물, 간장, 올리고당, 설탕, 참기름, 통깨",20,3,74000,44
새송이 간장조림,https://www.10000recipe.com/recipe/6963148,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/11/82512eec427e389be2be39bee329769b1_m.jpg,"새송이버섯, 마늘, 참기름, 간장, 설탕, 참기름, 물",15,2,36000,18
"구황작물 감자오믈렛, 스페인 tortilla de patatas",https://www.10000recipe.com/recipe/6921040,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/22/dde27878cd3107f040c82a7a917f9e431_m.jpg,"감자, 베이컨, 올리브유, 계란, 소금",10,1,22000,10
돼지고기 다짐 육 간장 볶음~,https://www.10000recipe.com/recipe/6957821,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/04/ae0ed4c9a741fdc4a6b6d904ae329d021_m.jpg,"돼지고기다짐육, 카놀라유, 다진마늘, 간장, 굴소스, 후추, 올리고당, 통깨",30,3,35000,25
훈제오리 부추무침 만들기 ,https://www.10000recipe.com/recipe/6829476,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/c0e097ac68f836f309834407c01b74641_m.jpg,"훈제오리, 부추, 양파, 마늘
편으로썬, 간장, 설탕, 식초, 고춧가루, 다진마늘, 참기름",60,3,290000,229
떡국 끓이고 남은 떡으로~ 아이들간식!! 떡그라탕*^^*,https://www.10000recipe.com/recipe/6903768,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/07/f8e24e1591e05a1227a4de1dea52593c1_m.jpg,"떡국떡, 토마토소스, 다진양파, 식용유, 파슬리가루
생략가능, 피자치즈",10,2,17000,7
팽이버섯베이컨말이,https://www.10000recipe.com/recipe/6919800,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/28/e039d4d3e1181207a9d903fc733de5741_m.jpg,"베이컨, 노랑파프리카, 빨강파프리카, 팽이버섯",60,1,33000,9
핑크소시지 주먹밥~*,https://www.10000recipe.com/recipe/6929038,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/22/433f32d597553ff161b39906644988381_m.jpg,"소시지, 당근, 양파, 대파, 김, 들기름, 소금
볶음소금",30,1,5452,3
아이간식 매콤달달 떡강정 만들기,https://www.10000recipe.com/recipe/6860149,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/07/b4465aaff1b7703df19525e025d7a2071_m.jpg,"떡볶이떡, 참기름, 포도씨유, 양념소스, 올리고당, 토마토케찹, 고추장, 다진마늘, 참기름, 포도씨유",30,4,66000,33
견과류 치즈를 넣은 또띠아 호떡,https://www.10000recipe.com/recipe/6843193,https://recipe1.ezmember.co.kr/cache/recipe/2016/02/18/4e4e96a2073eb6d7ba5312316adc78391_m.jpg,"또띠아, 설탕, 꿀, 모짜렐라치즈, 아몬드, 호두, 크랜베리, 땅콩",5,2,18000,4
집밥 백선생 레시피♪ 무새우젓국,https://www.10000recipe.com/recipe/6893212,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/27/60dcf963d98bd3700022ebe953c5d33c1_m.JPG,"무, 새우젓, 들기름, 물, 액젓, 간장, 간마늘, 대파",30,4,23000,12
no밀가루 [수플레치즈케이크] +영상,https://www.10000recipe.com/recipe/6848445,https://recipe1.ezmember.co.kr/img/icon_vod.png,"계란, 크림치즈, 설탕, 옥수수전분, 생크림",2,3,125000,134
콥샐러드/렌치드레싱 만들기.,https://www.10000recipe.com/recipe/6882218,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/10/5558cdba179bf51f4bcb87571f3a8e731_m.jpg,"샐러드채소, 방울토마토, 삶은계란, 닭가슴살, 블랙올리브, 플레인요거트, 마요네즈, 꿀
or, 다진양파, 레몬즙, 소금, 후추",60,4,93000,29
묵은지 참치주먹밥ㅣ남녀노소 누구나 좋아하는 맛!,https://www.10000recipe.com/recipe/6922580,https://recipe1.ezmember.co.kr/img/icon_vod.png,"밥, 묵은지
or, 참치, 김가루, 마요네즈, 소금, 설탕, 참기름, 후추, 깨",20,2,48000,27
노오븐 떠 먹는 에그피자,https://www.10000recipe.com/recipe/6830359,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/18/dca316fc3b6f0fb8b13eba212fbb97391_m.jpg,"달걀, 파프리카, 양파, 방울토마토, 모짜렐라치즈, 올리브유, 소금, 후추, 파슬리가루",15,2,19000,8
달걀찜 계란찜,https://www.10000recipe.com/recipe/4015267,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 멸치다시마육수
또는, 다진파, 소금, 참기름",15,2,272000,67
♥[신혼밥상] 메추리알 새송이버섯 장조림,https://www.10000recipe.com/recipe/6919313,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/18/ff99d7e0033331837610e5e0ca990f561_m.jpg,"새송이버섯, 메추리알, 올리고당, 참기름, 통깨, 간장, 설탕, 미림, 다진마늘, 물",20,4,103000,87
갈릭베이컨 콘치즈 만들기,https://www.10000recipe.com/recipe/6919664,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/25/dca9e873a67971b5705322157ff0e93e1_m.jpg,"옥수수, 베이컨, 다진마늘, 버터, 모짜렐라치즈, 설탕, 소금, 후추, 파슬리",10,2,33000,11
"일본 가정식, 돼지고기 생강구이!生姜焼き!",https://www.10000recipe.com/recipe/6900875,https://recipe1.ezmember.co.kr/cache/recipe/2018/11/27/cbceb7599136357eee26bcc1a32738221_m.jpg,"삼겹살, 생강, 간장, 설탕, 미림, 청주",10,3,77000,51
소시지 달걀 치즈전,https://www.10000recipe.com/recipe/6914883,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/27/ccdf1c0ac72b64e6b4862366c2912aae1_m.jpg,"남양3층카야, 달걀, 그릴, 대파, 식용유, 파슬리가루",10,2,8820,4
【맛있는 다이어트】도토리묵 무침 만들기~,https://www.10000recipe.com/recipe/6885761,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/19/0596656e0bf2f763050c7e14c04b04e01_m.jpg,"도토리묵, 양파, 오이, 상추, 당근, 고춧가루, 진간장, 설탕, 식초, 다진마늘, 참기름",15,3,281000,208
"콩나물, 이제 데치지 마세요 ~ 훨씬 간편하고 맛있는 볶은 콩나물",https://www.10000recipe.com/recipe/6865750,https://recipe1.ezmember.co.kr/cache/recipe/2017/02/23/4068a2caa3b0d8ebad16a40172fbea3a1_m.jpg,"콩나물, 소금, 참기름, 볶은, 간마늘, 다진파",10,4,236000,234
초콜릿 사브레 만들기,https://www.10000recipe.com/recipe/6886215,https://recipe1.ezmember.co.kr/img/icon_vod.png,"무염버터, 설탕, 노른자, 바닐라, 박력분, 아몬드가루, 다크초콜릿",90,6,8069,5
양념치킨맛 나는 두부강정 만들기! 아이들이 참 좋아해요!,https://www.10000recipe.com/recipe/6894346,https://recipe1.ezmember.co.kr/img/icon_vod.png,"두부, 튀김가루, 물, 식용유, 견과류, 고추장, 고추가루, 케찹, 설탕, 올리고당, 다진마늘",30,2,29000,24
"치즈 김치 고구마 구이 , 간단하게 보기좋고 먹기좋은 간식 만들기 !",https://www.10000recipe.com/recipe/6841440,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/12/834ecca8ded442982e3eeeb9bd94a2d61_m.jpg,"고구마, 김치, 모짜렐라치즈
체다치즈로대체가능, 설탕",30,2,30000,20
백종원 마늘볶음밥 만드는 법 간단 한 그릇 음식,https://www.10000recipe.com/recipe/6909229,https://recipe1.ezmember.co.kr/img/icon_vod.png,"통마늘, 다진, 식용유, 버터, 진간장, 소금",15,1,169000,73
양송이두부구이 ,https://www.10000recipe.com/recipe/6827655,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/10/457d19b7055c8395adde7b83a102d6381_m.jpg,"양송이, 두부, 파프리카, 당근, 후추, 소금, 치즈, 파슬리",15,2,16000,7
[홈베이킹] 미니오븐으로 버터롤 만들기,https://www.10000recipe.com/recipe/6935715,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/02/ec3626c30ccdbf2ed427186a6739c1b51_m.jpg,"강력분, 설탕, 버터, 드라이이스트, 소금, 달걀, 우유, 달걀",90,3,7034,2
고추장으로 버물 버물 시금치나물 무침,https://www.10000recipe.com/recipe/6843739,https://recipe1.ezmember.co.kr/cache/recipe/2016/02/27/885dd8be3825c9b6028b4f51ee260d451_m.jpg,"시금치, 고추장, 들기름, 다진마늘, 파, 소금, 통깨",10,4,253000,194
노릇 노릇 감자 해시 브라운 ,https://www.10000recipe.com/recipe/6915799,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/14/81a698a6f8a65e50401781071a7ebb691_m.jpg,"감자, 감자전분, 고운소금, 식용유",30,4,75000,74
★다이어트 도시락★ 어묵야채말이~! 든든한 한끼/밥반찬/다이어트/아이들간식,https://www.10000recipe.com/recipe/6942987,https://recipe1.ezmember.co.kr/img/icon_vod.png,"사각어묵, 김, 노랑파프리카, 빨강파프리카, 당근, 양파, 깻잎, 부추, 간장, 물엿, 황설탕, 물, 후추, 참기름, 다진마늘",60,2,11000,4
아삭한브로콜리와 새콤한 우유드레싱 브로콜리새우 샐러드,https://www.10000recipe.com/recipe/1516041,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/23/4c3933432eb957836f8a32cfe88bd578_m.jpg,"브로콜리, 칵테일새우, 소금, 후춧가루, 우유, 올리브오일, 검은깨, 식초, 설탕, 마요네즈",15,2,64000,24
손반죽으로 고소한 두유 바게트 만들기,https://www.10000recipe.com/recipe/6941548,https://recipe1.ezmember.co.kr/img/icon_vod.png,"강력분, 소금, 인스턴트드라이이스트, 두유, 물",2,6,8154,16
짜장떡볶이. 아이간식으로 좋은 짜장가루 요리.,https://www.10000recipe.com/recipe/6883227,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/24/ccbcf4659ef3789ce568910adc9fbd1d1_m.jpg,"떡볶이, 어묵, 햄
or, 양파, 물
750ml, 설탕, 다진마늘, 짜장가루, 참기름, 대파, 통깨",60,4,201000,181
꼬들꼬들 무김치~식감 최고!!!,https://www.10000recipe.com/recipe/6869777,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/15/37d788c2b6f345051293f30ae2f9040a1_m.jpg,"무, 소금, 설탕, 고춧가루, 까나리액젓, 매실청, 올리고당, 다진마늘, 통깨",2,6,85000,55
매력 만점 깐.풍.우.동!!!,https://www.10000recipe.com/recipe/6868045,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/07/c14f928e927d1aba880a059b2570ef051_m.jpg,"우동사리
면, 돼지고기, 버섯, 양파, 마늘, 고추기름
2큰술, 간장
2큰술, 물
2큰술, 식초
2큰술, 설탕
2큰술, 굴소스
2큰술, 다진마늘
1큰술, 양파, 버섯, 전분가루
작은술, 고추기름
3큰술, 후추
작은술",15,1,12000,34
진한 얼그레이 파운드 케이크,https://www.10000recipe.com/recipe/6934676,https://recipe1.ezmember.co.kr/img/icon_vod.png,"실온, 설탕, 실온, 박력분, 베이킹, 소금, 우유, 얼그레이",90,4,18000,19
[아이간식레시피]식빵 핫도그 만들기,https://www.10000recipe.com/recipe/6857983,https://recipe1.ezmember.co.kr/img/icon_vod.png,"계란, 소세지, 빵가루, 식빵, 설탕, 케찹, 머스타드, 식용유",15,2,73000,60
"초간단 다이어트 요리!! 양배추 계란 덮밥 만들기 (단백질 40.89kcal, 지방 8.29g, 탄수화물 35g)",https://www.10000recipe.com/recipe/6932039,https://recipe1.ezmember.co.kr/img/icon_vod.png,"현미밥, 계란, 닭가슴살, 양배추, 칵테일, 굴소스, 파슬리, 참기름",20,1,27000,4
[간단 자취요리] 보글보글~ 만두 짜글이 만들기,https://www.10000recipe.com/recipe/6870713,https://recipe1.ezmember.co.kr/img/icon_vod.png,"냉동왕만두, 양파, 대파
생략가능, 고춧가루, 간장, 다진마늘",30,2,71000,34
